Time,DiffConfirmedCount,DateType,InTime,OutTime,origin,destination,Trip
2020-06-10 22,3.0,1.0,,,,,
2020-06-10 23,3.0,1.0,,,,,
2020-06-11 06,11.0,1.0,,,,,
2020-06-11 07,11.0,1.0,,,,,
2020-06-11 08,11.0,1.0,,,,,
2020-06-11 09,11.0,1.0,2020-06-11 09,2020-06-11 09,0.0,1.0,1.0
2020-06-11 10,11.0,1.0,,,,,
2020-06-11 11,11.0,1.0,,,,,
2020-06-11 12,11.0,1.0,,,,,
2020-06-11 13,11.0,1.0,,,,,
2020-06-11 14,11.0,1.0,,,,,
2020-06-11 15,11.0,1.0,,,,,
2020-06-11 16,11.0,1.0,,,,,
2020-06-11 17,11.0,1.0,,,,,
2020-06-11 18,11.0,1.0,2020-06-11 18,2020-06-11 19,2.0,0.0,1.0
2020-06-11 19,11.0,1.0,,,,,
2020-06-11 20,11.0,1.0,,,,,
2020-06-11 21,11.0,1.0,,,,,
2020-06-11 22,11.0,1.0,,,,,
2020-06-11 23,11.0,1.0,,,,,
2020-06-12 06,10.0,1.0,,,,,
2020-06-12 07,10.0,1.0,,,,,
2020-06-12 08,10.0,1.0,2020-06-12 08,2020-06-12 08,0.0,2.0,1.0
2020-06-12 09,10.0,1.0,,,,,
2020-06-12 10,10.0,1.0,,,,,
2020-06-12 11,10.0,1.0,,,,,
2020-06-12 12,10.0,1.0,,,,,
2020-06-12 13,10.0,1.0,,,,,
2020-06-12 14,10.0,1.0,,,,,
2020-06-12 15,10.0,1.0,,,,,
2020-06-12 16,10.0,1.0,,,,,
2020-06-12 17,10.0,1.0,,,,,
2020-06-12 18,10.0,1.0,,,,,
2020-06-12 19,10.0,1.0,,,,,
2020-06-12 20,10.0,1.0,,,,,
2020-06-12 21,10.0,1.0,2020-06-12 21,2020-06-12 21,2.0,0.0,1.0
2020-06-12 22,10.0,1.0,,,,,
2020-06-12 23,10.0,1.0,,,,,
2020-06-13 06,10.0,2.0,,,,,
2020-06-13 07,10.0,2.0,,,,,
2020-06-13 08,10.0,2.0,,,,,
2020-06-13 09,10.0,2.0,,,,,
2020-06-13 10,10.0,2.0,,,,,
2020-06-13 11,10.0,2.0,,,,,
2020-06-13 12,10.0,2.0,,,,,
2020-06-13 13,10.0,2.0,,,,,
2020-06-13 14,10.0,2.0,,,,,
2020-06-13 15,10.0,2.0,,,,,
2020-06-13 16,10.0,2.0,,,,,
2020-06-13 17,10.0,2.0,,,,,
2020-06-13 18,10.0,2.0,,,,,
2020-06-13 19,10.0,2.0,,,,,
2020-06-13 20,10.0,2.0,,,,,
2020-06-13 21,10.0,2.0,,,,,
2020-06-13 22,10.0,2.0,,,,,
2020-06-13 23,10.0,2.0,,,,,
2020-06-14 06,67.0,2.0,,,,,
2020-06-14 07,67.0,2.0,,,,,
2020-06-14 08,67.0,2.0,,,,,
2020-06-14 09,67.0,2.0,,,,,
2020-06-14 10,67.0,2.0,,,,,
2020-06-14 11,67.0,2.0,,,,,
2020-06-14 12,67.0,2.0,,,,,
2020-06-14 13,67.0,2.0,,,,,
2020-06-14 14,67.0,2.0,,,,,
2020-06-14 15,67.0,2.0,,,,,
2020-06-14 16,67.0,2.0,,,,,
2020-06-14 17,67.0,2.0,,,,,
2020-06-14 18,67.0,2.0,,,,,
2020-06-14 19,67.0,2.0,,,,,
2020-06-14 20,67.0,2.0,,,,,
2020-06-14 21,67.0,2.0,,,,,
2020-06-14 22,67.0,2.0,,,,,
2020-06-14 23,67.0,2.0,,,,,
2020-06-15 06,45.0,1.0,,,,,
2020-06-15 07,45.0,1.0,,,,,
2020-06-15 08,45.0,1.0,2020-06-15 08,2020-06-15 08,0.0,2.0,1.0
2020-06-15 09,45.0,1.0,,,,,
2020-06-15 10,45.0,1.0,,,,,
2020-06-15 11,45.0,1.0,,,,,
2020-06-15 12,45.0,1.0,,,,,
2020-06-15 13,45.0,1.0,,,,,
2020-06-15 14,45.0,1.0,,,,,
2020-06-15 15,45.0,1.0,,,,,
2020-06-15 16,45.0,1.0,,,,,
2020-06-15 17,45.0,1.0,,,,,
2020-06-15 18,45.0,1.0,2020-06-15 18,2020-06-15 19,2.0,0.0,1.0
2020-06-15 19,45.0,1.0,,,,,
2020-06-15 20,45.0,1.0,,,,,
2020-06-15 21,45.0,1.0,,,,,
2020-06-15 22,45.0,1.0,,,,,
2020-06-15 23,45.0,1.0,,,,,
2020-06-16 06,39.0,1.0,,,,,
2020-06-16 07,39.0,1.0,,,,,
2020-06-16 08,39.0,1.0,2020-06-16 08,2020-06-16 08,0.0,2.0,1.0
2020-06-16 09,39.0,1.0,,,,,
2020-06-16 10,39.0,1.0,,,,,
2020-06-16 11,39.0,1.0,,,,,
2020-06-16 12,39.0,1.0,,,,,
2020-06-16 13,39.0,1.0,,,,,
2020-06-16 14,39.0,1.0,,,,,
2020-06-16 15,39.0,1.0,,,,,
2020-06-16 16,39.0,1.0,,,,,
2020-06-16 17,39.0,1.0,,,,,
2020-06-16 18,39.0,1.0,2020-06-16 18,2020-06-16 19,2.0,0.0,1.0
2020-06-16 19,39.0,1.0,,,,,
2020-06-16 20,39.0,1.0,,,,,
2020-06-16 21,39.0,1.0,,,,,
2020-06-16 22,39.0,1.0,,,,,
2020-06-16 23,39.0,1.0,,,,,
2020-06-17 06,56.0,1.0,,,,,
2020-06-17 07,56.0,1.0,,,,,
2020-06-17 08,56.0,1.0,2020-06-17 08,2020-06-17 08,0.0,2.0,1.0
2020-06-17 09,56.0,1.0,,,,,
2020-06-17 10,56.0,1.0,,,,,
2020-06-17 11,56.0,1.0,,,,,
2020-06-17 12,56.0,1.0,,,,,
2020-06-17 13,56.0,1.0,,,,,
2020-06-17 14,56.0,1.0,,,,,
2020-06-17 15,56.0,1.0,,,,,
2020-06-17 16,56.0,1.0,,,,,
2020-06-17 17,56.0,1.0,,,,,
2020-06-17 18,56.0,1.0,,,,,
2020-06-17 19,56.0,1.0,,,,,
2020-06-17 20,56.0,1.0,,,,,
2020-06-17 21,56.0,1.0,,,,,
2020-06-17 22,56.0,1.0,,,,,
2020-06-17 23,56.0,1.0,,,,,
2020-06-18 06,29.0,1.0,,,,,
2020-06-18 07,29.0,1.0,,,,,
2020-06-18 08,29.0,1.0,2020-06-18 08,2020-06-18 08,0.0,2.0,1.0
2020-06-18 09,29.0,1.0,,,,,
2020-06-18 10,29.0,1.0,,,,,
2020-06-18 11,29.0,1.0,,,,,
2020-06-18 12,29.0,1.0,,,,,
2020-06-18 13,29.0,1.0,,,,,
2020-06-18 14,29.0,1.0,,,,,
2020-06-18 15,29.0,1.0,,,,,
2020-06-18 16,29.0,1.0,,,,,
2020-06-18 17,29.0,1.0,,,,,
2020-06-18 18,29.0,1.0,,,,,
2020-06-18 19,29.0,1.0,2020-06-18 19,2020-06-18 20,2.0,0.0,1.0
2020-06-18 20,29.0,1.0,,,,,
2020-06-18 21,29.0,1.0,,,,,
2020-06-18 22,29.0,1.0,,,,,
2020-06-18 23,29.0,1.0,,,,,
2020-06-19 06,35.0,1.0,,,,,
2020-06-19 07,35.0,1.0,,,,,
2020-06-19 08,35.0,1.0,2020-06-19 08,2020-06-19 08,0.0,2.0,1.0
2020-06-19 09,35.0,1.0,,,,,
2020-06-19 10,35.0,1.0,,,,,
2020-06-19 11,35.0,1.0,,,,,
2020-06-19 12,35.0,1.0,,,,,
2020-06-19 13,35.0,1.0,,,,,
2020-06-19 14,35.0,1.0,,,,,
2020-06-19 15,35.0,1.0,,,,,
2020-06-19 16,35.0,1.0,2020-06-19 16,2020-06-19 17,2.0,2.0,1.0
2020-06-19 17,35.0,1.0,,,,,
2020-06-19 18,35.0,1.0,2020-06-19 18,2020-06-19 19,2.0,0.0,1.0
2020-06-19 19,35.0,1.0,,,,,
2020-06-19 20,35.0,1.0,,,,,
2020-06-19 21,35.0,1.0,,,,,
2020-06-19 22,35.0,1.0,,,,,
2020-06-19 23,35.0,1.0,,,,,
2020-06-20 06,28.0,2.0,,,,,
2020-06-20 07,28.0,2.0,,,,,
2020-06-20 08,28.0,2.0,,,,,
2020-06-20 09,28.0,2.0,,,,,
2020-06-20 10,28.0,2.0,,,,,
2020-06-20 11,28.0,2.0,2020-06-20 11,2020-06-20 11,0.0,2.0,1.0
2020-06-20 12,28.0,2.0,,,,,
2020-06-20 13,28.0,2.0,,,,,
2020-06-20 14,28.0,2.0,2020-06-20 14,2020-06-20 15,2.0,0.0,1.0
2020-06-20 15,28.0,2.0,,,,,
2020-06-20 16,28.0,2.0,,,,,
2020-06-20 17,28.0,2.0,,,,,
2020-06-20 18,28.0,2.0,,,,,
2020-06-20 19,28.0,2.0,,,,,
2020-06-20 20,28.0,2.0,,,,,
2020-06-20 21,28.0,2.0,,,,,
2020-06-20 22,28.0,2.0,,,,,
2020-06-20 23,28.0,2.0,,,,,
2020-06-21 06,31.0,2.0,,,,,
2020-06-21 07,31.0,2.0,,,,,
2020-06-21 08,31.0,2.0,,,,,
2020-06-21 09,31.0,2.0,,,,,
2020-06-21 10,31.0,2.0,,,,,
2020-06-21 11,31.0,2.0,,,,,
2020-06-21 12,31.0,2.0,,,,,
2020-06-21 13,31.0,2.0,,,,,
2020-06-21 14,31.0,2.0,,,,,
2020-06-21 15,31.0,2.0,,,,,
2020-06-21 16,31.0,2.0,,,,,
2020-06-21 17,31.0,2.0,,,,,
2020-06-21 18,31.0,2.0,,,,,
2020-06-21 19,31.0,2.0,,,,,
2020-06-21 20,31.0,2.0,,,,,
2020-06-21 21,31.0,2.0,,,,,
2020-06-21 22,31.0,2.0,,,,,
2020-06-21 23,31.0,2.0,,,,,
2020-06-22 06,54.0,1.0,,,,,
2020-06-22 07,54.0,1.0,2020-06-22 07,2020-06-22 08,0.0,2.0,1.0
2020-06-22 08,54.0,1.0,,,,,
2020-06-22 09,54.0,1.0,,,,,
2020-06-22 10,54.0,1.0,,,,,
2020-06-22 11,54.0,1.0,,,,,
2020-06-22 12,54.0,1.0,,,,,
2020-06-22 13,54.0,1.0,,,,,
2020-06-22 14,54.0,1.0,,,,,
2020-06-22 15,54.0,1.0,,,,,
2020-06-22 16,54.0,1.0,,,,,
2020-06-22 17,54.0,1.0,,,,,
2020-06-22 18,54.0,1.0,2020-06-22 18,2020-06-22 19,2.0,0.0,1.0
2020-06-22 19,54.0,1.0,,,,,
2020-06-22 20,54.0,1.0,,,,,
2020-06-22 21,54.0,1.0,,,,,
2020-06-22 22,54.0,1.0,,,,,
2020-06-22 23,54.0,1.0,,,,,
2020-06-23 06,30.0,1.0,,,,,
2020-06-23 07,30.0,1.0,,,,,
2020-06-23 08,30.0,1.0,2020-06-23 08,2020-06-23 08,0.0,2.0,1.0
2020-06-23 09,30.0,1.0,,,,,
2020-06-23 10,30.0,1.0,,,,,
2020-06-23 11,30.0,1.0,,,,,
2020-06-23 12,30.0,1.0,,,,,
2020-06-23 13,30.0,1.0,,,,,
2020-06-23 14,30.0,1.0,,,,,
2020-06-23 15,30.0,1.0,,,,,
2020-06-23 16,30.0,1.0,,,,,
2020-06-23 17,30.0,1.0,2020-06-23 17,2020-06-23 18,1.0,0.0,1.0
2020-06-23 18,30.0,1.0,,,,,
2020-06-23 19,30.0,1.0,,,,,
2020-06-23 20,30.0,1.0,,,,,
2020-06-23 21,30.0,1.0,,,,,
2020-06-23 22,30.0,1.0,,,,,
2020-06-23 23,30.0,1.0,,,,,
2020-06-24 06,18.0,1.0,,,,,
2020-06-24 07,18.0,1.0,,,,,
2020-06-24 08,18.0,1.0,2020-06-24 08,2020-06-24 09,0.0,2.0,1.0
2020-06-24 09,18.0,1.0,,,,,
2020-06-24 10,18.0,1.0,,,,,
2020-06-24 11,18.0,1.0,,,,,
2020-06-24 12,18.0,1.0,,,,,
2020-06-24 13,18.0,1.0,,,,,
2020-06-24 14,18.0,1.0,,,,,
2020-06-24 15,18.0,1.0,,,,,
2020-06-24 16,18.0,1.0,,,,,
2020-06-24 17,18.0,1.0,,,,,
2020-06-24 18,18.0,1.0,,,,,
2020-06-24 19,18.0,1.0,,,,,
2020-06-24 20,18.0,1.0,,,,,
2020-06-24 21,18.0,1.0,2020-06-24 21,2020-06-24 21,2.0,0.0,1.0
2020-06-24 22,18.0,1.0,,,,,
2020-06-24 23,18.0,1.0,,,,,
2020-06-25 06,15.0,3.0,,,,,
2020-06-25 07,15.0,3.0,,,,,
2020-06-25 08,15.0,3.0,,,,,
2020-06-25 09,15.0,3.0,,,,,
2020-06-25 10,15.0,3.0,,,,,
2020-06-25 11,15.0,3.0,,,,,
2020-06-25 12,15.0,3.0,,,,,
2020-06-25 13,15.0,3.0,,,,,
2020-06-25 14,15.0,3.0,,,,,
2020-06-25 15,15.0,3.0,,,,,
2020-06-25 16,15.0,3.0,,,,,
2020-06-25 17,15.0,3.0,2020-06-25 17,2020-06-25 17,2.0,0.0,1.0
2020-06-25 18,15.0,3.0,,,,,
2020-06-25 19,15.0,3.0,,,,,
2020-06-25 20,15.0,3.0,,,,,
2020-06-25 21,15.0,3.0,,,,,
2020-06-25 22,15.0,3.0,,,,,
2020-06-25 23,15.0,3.0,,,,,
2020-06-26 06,32.0,3.0,,,,,
2020-06-26 07,32.0,3.0,,,,,
2020-06-26 08,32.0,3.0,,,,,
2020-06-26 09,32.0,3.0,,,,,
2020-06-26 10,32.0,3.0,,,,,
2020-06-26 11,32.0,3.0,,,,,
2020-06-26 12,32.0,3.0,,,,,
2020-06-26 13,32.0,3.0,,,,,
2020-06-26 14,32.0,3.0,,,,,
2020-06-26 15,32.0,3.0,,,,,
2020-06-26 16,32.0,3.0,,,,,
2020-06-26 17,32.0,3.0,,,,,
2020-06-26 18,32.0,3.0,,,,,
2020-06-26 19,32.0,3.0,,,,,
2020-06-26 20,32.0,3.0,,,,,
2020-06-26 21,32.0,3.0,,,,,
2020-06-26 22,32.0,3.0,,,,,
2020-06-26 23,32.0,3.0,,,,,
2020-06-27 06,22.0,3.0,,,,,
2020-06-27 07,22.0,3.0,,,,,
2020-06-27 08,22.0,3.0,,,,,
2020-06-27 09,22.0,3.0,,,,,
2020-06-27 10,22.0,3.0,,,,,
2020-06-27 11,22.0,3.0,,,,,
2020-06-27 12,22.0,3.0,,,,,
2020-06-27 13,22.0,3.0,,,,,
2020-06-27 14,22.0,3.0,,,,,
2020-06-27 15,22.0,3.0,,,,,
2020-06-27 16,22.0,3.0,,,,,
2020-06-27 17,22.0,3.0,,,,,
2020-06-27 18,22.0,3.0,,,,,
2020-06-27 19,22.0,3.0,,,,,
2020-06-27 20,22.0,3.0,,,,,
2020-06-27 21,22.0,3.0,,,,,
2020-06-27 22,22.0,3.0,,,,,
2020-06-27 23,22.0,3.0,,,,,
2020-06-28 06,19.0,1.0,,,,,
2020-06-28 07,19.0,1.0,,,,,
2020-06-28 08,19.0,1.0,2020-06-28 08,2020-06-28 08,0.0,2.0,1.0
2020-06-28 09,19.0,1.0,,,,,
2020-06-28 10,19.0,1.0,,,,,
2020-06-28 11,19.0,1.0,,,,,
2020-06-28 12,19.0,1.0,,,,,
2020-06-28 13,19.0,1.0,,,,,
2020-06-28 14,19.0,1.0,,,,,
2020-06-28 15,19.0,1.0,,,,,
2020-06-28 16,19.0,1.0,,,,,
2020-06-28 17,19.0,1.0,,,,,
2020-06-28 18,19.0,1.0,2020-06-28 18,2020-06-28 19,2.0,0.0,1.0
2020-06-28 19,19.0,1.0,,,,,
2020-06-28 20,19.0,1.0,,,,,
2020-06-28 21,19.0,1.0,,,,,
2020-06-28 22,19.0,1.0,,,,,
2020-06-28 23,19.0,1.0,,,,,
2020-06-29 06,12.0,1.0,,,,,
2020-06-29 07,12.0,1.0,,,,,
2020-06-29 08,12.0,1.0,2020-06-29 08,2020-06-29 08,0.0,2.0,1.0
2020-06-29 09,12.0,1.0,,,,,
2020-06-29 10,12.0,1.0,,,,,
2020-06-29 11,12.0,1.0,,,,,
2020-06-29 12,12.0,1.0,,,,,
2020-06-29 13,12.0,1.0,,,,,
2020-06-29 14,12.0,1.0,,,,,
2020-06-29 15,12.0,1.0,,,,,
2020-06-29 16,12.0,1.0,,,,,
2020-06-29 17,12.0,1.0,,,,,
2020-06-29 18,12.0,1.0,,,,,
2020-06-29 19,12.0,1.0,2020-06-29 19,2020-06-29 19,2.0,0.0,1.0
2020-06-29 20,12.0,1.0,,,,,
2020-06-29 21,12.0,1.0,,,,,
2020-06-29 22,12.0,1.0,,,,,
2020-06-29 23,12.0,1.0,,,,,
2020-06-30 06,25.0,1.0,,,,,
2020-06-30 07,25.0,1.0,,,,,
2020-06-30 08,25.0,1.0,2020-06-30 08,2020-06-30 08,0.0,2.0,1.0
2020-06-30 09,25.0,1.0,,,,,
2020-06-30 10,25.0,1.0,,,,,
2020-06-30 11,25.0,1.0,,,,,
2020-06-30 12,25.0,1.0,,,,,
2020-06-30 13,25.0,1.0,,,,,
2020-06-30 14,25.0,1.0,,,,,
2020-06-30 15,25.0,1.0,,,,,
2020-06-30 16,25.0,1.0,,,,,
2020-06-30 17,25.0,1.0,,,,,
2020-06-30 18,25.0,1.0,2020-06-30 18,2020-06-30 18,2.0,0.0,1.0
2020-06-30 19,25.0,1.0,,,,,
2020-06-30 20,25.0,1.0,,,,,
2020-06-30 21,25.0,1.0,,,,,
2020-06-30 22,25.0,1.0,,,,,
2020-06-30 23,25.0,1.0,,,,,
2020-07-01 06,31.0,1.0,,,,,
2020-07-01 07,31.0,1.0,,,,,
2020-07-01 08,31.0,1.0,2020-07-01 08,2020-07-01 08,0.0,2.0,1.0
2020-07-01 09,31.0,1.0,,,,,
2020-07-01 10,31.0,1.0,,,,,
2020-07-01 11,31.0,1.0,,,,,
2020-07-01 12,31.0,1.0,,,,,
2020-07-01 13,31.0,1.0,,,,,
2020-07-01 14,31.0,1.0,,,,,
2020-07-01 15,31.0,1.0,,,,,
2020-07-01 16,31.0,1.0,,,,,
2020-07-01 17,31.0,1.0,,,,,
2020-07-01 18,31.0,1.0,,,,,
2020-07-01 19,31.0,1.0,,,,,
2020-07-01 20,31.0,1.0,,,,,
2020-07-01 21,31.0,1.0,,,,,
2020-07-01 22,31.0,1.0,2020-07-01 22,2020-07-01 22,2.0,0.0,1.0
2020-07-01 23,31.0,1.0,,,,,
2020-07-02 06,13.0,1.0,,,,,
2020-07-02 07,13.0,1.0,,,,,
2020-07-02 08,13.0,1.0,,,,,
2020-07-02 09,13.0,1.0,2020-07-02 09,2020-07-02 09,0.0,2.0,1.0
2020-07-02 10,13.0,1.0,,,,,
2020-07-02 11,13.0,1.0,,,,,
2020-07-02 12,13.0,1.0,2020-07-02 12,2020-07-02 12,2.0,2.0,1.0
2020-07-02 13,13.0,1.0,,,,,
2020-07-02 14,13.0,1.0,,,,,
2020-07-02 15,13.0,1.0,2020-07-02 15,2020-07-02 15,2.0,2.0,1.0
2020-07-02 15,13.0,1.0,2020-07-02 15,2020-07-02 16,2.0,0.0,1.0
2020-07-02 16,13.0,1.0,,,,,
2020-07-02 17,13.0,1.0,,,,,
2020-07-02 18,13.0,1.0,,,,,
2020-07-02 19,13.0,1.0,,,,,
2020-07-02 20,13.0,1.0,,,,,
2020-07-02 21,13.0,1.0,,,,,
2020-07-02 22,13.0,1.0,,,,,
2020-07-02 23,13.0,1.0,,,,,
2020-07-03 06,11.0,1.0,,,,,
2020-07-03 07,11.0,1.0,,,,,
2020-07-03 08,11.0,1.0,2020-07-03 08,2020-07-03 08,0.0,2.0,1.0
2020-07-03 09,11.0,1.0,,,,,
2020-07-03 10,11.0,1.0,,,,,
2020-07-03 11,11.0,1.0,,,,,
2020-07-03 12,11.0,1.0,,,,,
2020-07-03 13,11.0,1.0,,,,,
2020-07-03 14,11.0,1.0,,,,,
2020-07-03 15,11.0,1.0,,,,,
2020-07-03 16,11.0,1.0,,,,,
2020-07-03 17,11.0,1.0,2020-07-03 17,2020-07-03 18,1.0,0.0,1.0
2020-07-03 18,11.0,1.0,,,,,
2020-07-03 19,11.0,1.0,,,,,
2020-07-03 20,11.0,1.0,,,,,
2020-07-03 21,11.0,1.0,,,,,
2020-07-03 22,11.0,1.0,,,,,
2020-07-03 23,11.0,1.0,,,,,
2020-07-04 06,4.0,2.0,,,,,
2020-07-04 07,4.0,2.0,,,,,
2020-07-04 08,4.0,2.0,,,,,
2020-07-04 09,4.0,2.0,,,,,
2020-07-04 10,4.0,2.0,,,,,
2020-07-04 11,4.0,2.0,,,,,
2020-07-04 12,4.0,2.0,,,,,
2020-07-04 13,4.0,2.0,,,,,
2020-07-04 14,4.0,2.0,,,,,
2020-07-04 15,4.0,2.0,,,,,
2020-07-04 16,4.0,2.0,,,,,
2020-07-04 17,4.0,2.0,,,,,
2020-07-04 18,4.0,2.0,,,,,
2020-07-04 19,4.0,2.0,,,,,
2020-07-04 20,4.0,2.0,,,,,
2020-07-04 21,4.0,2.0,,,,,
2020-07-04 22,4.0,2.0,,,,,
2020-07-04 23,4.0,2.0,,,,,
2020-07-05 06,29.0,2.0,,,,,
2020-07-05 07,29.0,2.0,,,,,
2020-07-05 08,29.0,2.0,,,,,
2020-07-05 09,29.0,2.0,,,,,
2020-07-05 10,29.0,2.0,,,,,
2020-07-05 11,29.0,2.0,,,,,
2020-07-05 12,29.0,2.0,,,,,
2020-07-05 13,29.0,2.0,,,,,
2020-07-05 14,29.0,2.0,,,,,
2020-07-05 15,29.0,2.0,,,,,
2020-07-05 16,29.0,2.0,,,,,
2020-07-05 17,29.0,2.0,,,,,
2020-07-05 18,29.0,2.0,,,,,
2020-07-05 19,29.0,2.0,,,,,
2020-07-05 20,29.0,2.0,,,,,
2020-07-05 21,29.0,2.0,,,,,
2020-07-05 22,29.0,2.0,,,,,
2020-07-05 23,29.0,2.0,,,,,
2020-07-06 06,20.0,1.0,,,,,
2020-07-06 07,20.0,1.0,,,,,
2020-07-06 08,20.0,1.0,2020-07-06 08,2020-07-06 08,0.0,2.0,1.0
2020-07-06 09,20.0,1.0,,,,,
2020-07-06 10,20.0,1.0,,,,,
2020-07-06 11,20.0,1.0,,,,,
2020-07-06 12,20.0,1.0,,,,,
2020-07-06 13,20.0,1.0,,,,,
2020-07-06 14,20.0,1.0,,,,,
2020-07-06 15,20.0,1.0,,,,,
2020-07-06 16,20.0,1.0,,,,,
2020-07-06 17,20.0,1.0,2020-07-06 17,2020-07-06 17,2.0,0.0,1.0
2020-07-06 18,20.0,1.0,,,,,
2020-07-06 19,20.0,1.0,,,,,
2020-07-06 20,20.0,1.0,,,,,
2020-07-06 21,20.0,1.0,,,,,
2020-07-06 22,20.0,1.0,,,,,
2020-07-06 23,20.0,1.0,,,,,
2020-07-07 06,22.0,1.0,,,,,
2020-07-07 07,22.0,1.0,,,,,
2020-07-07 08,22.0,1.0,2020-07-07 08,2020-07-07 08,0.0,2.0,1.0
2020-07-07 09,22.0,1.0,,,,,
2020-07-07 10,22.0,1.0,,,,,
2020-07-07 11,22.0,1.0,,,,,
2020-07-07 12,22.0,1.0,,,,,
2020-07-07 13,22.0,1.0,,,,,
2020-07-07 14,22.0,1.0,,,,,
2020-07-07 15,22.0,1.0,,,,,
2020-07-07 16,22.0,1.0,,,,,
2020-07-07 17,22.0,1.0,,,,,
2020-07-07 18,22.0,1.0,,,,,
2020-07-07 19,22.0,1.0,,,,,
2020-07-07 20,22.0,1.0,,,,,
2020-07-07 21,22.0,1.0,2020-07-07 21,2020-07-07 21,1.0,2.0,1.0
2020-07-07 22,22.0,1.0,,,,,
2020-07-07 23,22.0,1.0,,,,,
2020-07-08 06,31.0,1.0,,,,,
2020-07-08 07,31.0,1.0,,,,,
2020-07-08 08,31.0,1.0,2020-07-08 08,2020-07-08 08,0.0,2.0,1.0
2020-07-08 09,31.0,1.0,,,,,
2020-07-08 10,31.0,1.0,,,,,
2020-07-08 11,31.0,1.0,,,,,
2020-07-08 12,31.0,1.0,,,,,
2020-07-08 13,31.0,1.0,,,,,
2020-07-08 14,31.0,1.0,,,,,
2020-07-08 15,31.0,1.0,,,,,
2020-07-08 16,31.0,1.0,,,,,
2020-07-08 17,31.0,1.0,2020-07-08 17,2020-07-08 18,2.0,2.0,1.0
2020-07-08 18,31.0,1.0,,,,,
2020-07-08 19,31.0,1.0,,,,,
2020-07-08 20,31.0,1.0,,,,,
2020-07-08 21,31.0,1.0,,,,,
2020-07-08 22,31.0,1.0,,,,,
2020-07-08 23,31.0,1.0,,,,,
2020-07-09 06,51.0,1.0,,,,,
2020-07-09 07,51.0,1.0,,,,,
2020-07-09 08,51.0,1.0,2020-07-09 08,2020-07-09 08,0.0,2.0,1.0
2020-07-09 09,51.0,1.0,,,,,
2020-07-09 10,51.0,1.0,,,,,
2020-07-09 11,51.0,1.0,,,,,
2020-07-09 12,51.0,1.0,,,,,
2020-07-09 13,51.0,1.0,,,,,
2020-07-09 14,51.0,1.0,,,,,
2020-07-09 15,51.0,1.0,,,,,
2020-07-09 16,51.0,1.0,,,,,
2020-07-09 17,51.0,1.0,,,,,
2020-07-09 18,51.0,1.0,2020-07-09 18,2020-07-09 19,2.0,0.0,1.0
2020-07-09 19,51.0,1.0,,,,,
2020-07-09 20,51.0,1.0,,,,,
2020-07-09 21,51.0,1.0,,,,,
2020-07-09 22,51.0,1.0,,,,,
2020-07-09 23,51.0,1.0,,,,,
2020-07-10 06,44.0,1.0,,,,,
2020-07-10 07,44.0,1.0,,,,,
2020-07-10 08,44.0,1.0,2020-07-10 08,2020-07-10 08,0.0,2.0,1.0
2020-07-10 09,44.0,1.0,,,,,
2020-07-10 10,44.0,1.0,,,,,
2020-07-10 11,44.0,1.0,,,,,
2020-07-10 12,44.0,1.0,,,,,
2020-07-10 13,44.0,1.0,,,,,
2020-07-10 14,44.0,1.0,,,,,
2020-07-10 15,44.0,1.0,,,,,
2020-07-10 16,44.0,1.0,,,,,
2020-07-10 17,44.0,1.0,,,,,
2020-07-10 18,44.0,1.0,,,,,
2020-07-10 19,44.0,1.0,,,,,
2020-07-10 20,44.0,1.0,,,,,
2020-07-10 21,44.0,1.0,,,,,
2020-07-10 22,44.0,1.0,,,,,
2020-07-10 23,44.0,1.0,,,,,
2020-07-11 06,33.0,2.0,,,,,
2020-07-11 07,33.0,2.0,,,,,
2020-07-11 08,33.0,2.0,,,,,
2020-07-11 09,33.0,2.0,2020-07-11 09,2020-07-11 09,2.0,0.0,1.0
2020-07-11 10,33.0,2.0,,,,,
2020-07-11 11,33.0,2.0,,,,,
2020-07-11 12,33.0,2.0,,,,,
2020-07-11 13,33.0,2.0,,,,,
2020-07-11 14,33.0,2.0,,,,,
2020-07-11 15,33.0,2.0,,,,,
2020-07-11 16,33.0,2.0,,,,,
2020-07-11 17,33.0,2.0,,,,,
2020-07-11 18,33.0,2.0,,,,,
2020-07-11 19,33.0,2.0,,,,,
2020-07-11 20,33.0,2.0,,,,,
2020-07-11 21,33.0,2.0,,,,,
2020-07-11 22,33.0,2.0,,,,,
2020-07-11 23,33.0,2.0,,,,,
2020-07-12 06,42.0,2.0,,,,,
2020-07-12 07,42.0,2.0,,,,,
2020-07-12 08,42.0,2.0,,,,,
2020-07-12 09,42.0,2.0,,,,,
2020-07-12 10,42.0,2.0,,,,,
2020-07-12 11,42.0,2.0,,,,,
2020-07-12 12,42.0,2.0,,,,,
2020-07-12 13,42.0,2.0,,,,,
2020-07-12 14,42.0,2.0,2020-07-12 14,2020-07-12 14,0.0,2.0,1.0
2020-07-12 15,42.0,2.0,,,,,
2020-07-12 16,42.0,2.0,,,,,
2020-07-12 17,42.0,2.0,,,,,
2020-07-12 18,42.0,2.0,,,,,
2020-07-12 19,42.0,2.0,,,,,
2020-07-12 20,42.0,2.0,,,,,
2020-07-12 21,42.0,2.0,2020-07-12 21,2020-07-12 22,2.0,0.0,1.0
2020-07-12 22,42.0,2.0,,,,,
2020-07-12 23,42.0,2.0,,,,,
